"Date","Time","Open","High","Low","Close","Vol","OI"
01/08/2014,17:00,129.46,129.46,129.46,129.46,0,0
01/09/2014,17:00,130.87,130.87,130.87,130.87,0,0
01/10/2014,17:00,126.15,126.15,126.15,126.15,0,0
01/13/2014,17:00,130.59,130.59,130.59,130.59,0,0
01/14/2014,17:00,133.43,133.43,133.43,133.43,0,0
01/15/2014,17:00,132.69,132.69,132.69,132.69,0,0
01/16/2014,17:00,136.35,136.35,136.35,136.35,0,0
01/17/2014,17:00,139.62,139.62,139.62,139.62,0,0
01/21/2014,17:00,138.77,138.77,138.77,138.77,0,0
01/22/2014,17:00,138.92,138.92,138.92,138.92,0,0
01/23/2014,17:00,135.71,135.71,135.71,135.71,0,0
01/24/2014,17:00,131.61,131.61,131.61,131.61,0,0
01/27/2014,17:00,128.73,128.73,128.73,128.73,0,0
01/28/2014,17:00,128.30,128.30,128.30,128.30,0,0
01/29/2014,17:00,126.71,126.71,126.71,126.71,0,0
01/30/2014,17:00,127.91,127.91,127.91,127.91,0,0
01/31/2014,17:00,128.37,128.37,128.37,128.37,0,0
02/03/2014,17:00,126.17,126.17,126.17,126.17,0,0
02/04/2014,17:00,127.26,127.26,127.26,127.26,0,0
02/05/2014,17:00,127.79,127.79,127.79,127.79,0,0
02/06/2014,17:00,124.68,124.68,124.68,124.68,0,0
02/07/2014,17:00,129.01,129.01,129.01,129.01,0,0
02/10/2014,17:00,126.26,126.26,126.26,126.26,0,0
02/11/2014,17:00,126.70,126.70,126.70,126.70,0,0
02/12/2014,17:00,127.84,127.84,127.84,127.84,0,0
02/13/2014,17:00,128.57,128.57,128.57,128.57,0,0
02/14/2014,17:00,129.25,129.25,129.25,129.25,0,0
02/18/2014,17:00,124.25,124.25,124.25,124.25,0,0
02/19/2014,17:00,129.12,129.12,129.12,129.12,0,0
02/20/2014,17:00,134.37,134.37,134.37,134.37,0,0
02/21/2014,17:00,138.79,138.79,138.79,138.79,0,0
02/24/2014,17:00,134.47,134.47,134.47,134.47,0,0
02/25/2014,17:00,121.92,121.92,121.92,121.92,0,0
02/26/2014,17:00,132.22,132.22,132.22,132.22,0,0
02/27/2014,17:00,137.24,137.24,137.24,137.24,0,0
02/28/2014,17:00,137.17,137.17,137.17,137.17,0,0
03/03/2014,17:00,129.12,129.12,129.12,129.12,0,0
03/04/2014,17:00,131.65,131.65,131.65,131.65,0,0
03/05/2014,17:00,126.62,126.62,126.62,126.62,0,0
03/06/2014,17:00,133.46,133.46,133.46,133.46,0,0
03/07/2014,17:00,130.49,130.49,130.49,130.49,0,0
03/10/2014,17:00,131.35,131.35,131.35,131.35,0,0
03/11/2014,17:00,130.08,130.08,130.08,130.08,0,0
03/12/2014,17:00,132.33,132.33,132.33,132.33,0,0
03/13/2014,17:00,127.66,127.66,127.66,127.66,0,0
03/14/2014,17:00,112.66,112.66,112.66,112.66,0,0
03/17/2014,17:00,143.27,143.27,143.27,143.27,0,0
03/18/2014,17:00,129.37,129.37,129.37,129.37,0,0
03/19/2014,17:00,132.74,132.74,132.74,132.74,0,0
03/20/2014,17:00,134.02,134.02,134.02,134.02,0,0
03/21/2014,17:00,132.82,132.82,132.82,132.82,0,0
03/24/2014,17:00,132.70,132.70,132.70,132.70,0,0
03/25/2014,17:00,121.81,121.81,121.81,121.81,0,0
03/26/2014,17:00,119.05,119.05,119.05,119.05,0,0
03/27/2014,17:00,117.96,117.96,117.96,117.96,0,0
03/28/2014,17:00,124.98,124.98,124.98,124.98,0,0
03/31/2014,17:00,123.25,123.25,123.25,123.25,0,0
04/01/2014,17:00,128.08,128.08,128.08,128.08,0,0
04/02/2014,17:00,127.30,127.30,127.30,127.30,0,0
04/03/2014,17:00,128.13,128.13,128.13,128.13,0,0
04/04/2014,17:00,126.61,126.61,126.61,126.61,0,0
04/07/2014,17:00,123.92,123.92,123.92,123.92,0,0
04/08/2014,17:00,124.34,124.34,124.34,124.34,0,0
04/09/2014,17:00,130.79,130.79,130.79,130.79,0,0
04/10/2014,17:00,125.11,125.11,125.11,125.11,0,0
04/11/2014,17:00,122.59,122.59,122.59,122.59,0,0
04/14/2014,17:00,123.76,123.76,123.76,123.76,0,0
04/15/2014,17:00,129.24,129.24,129.24,129.24,0,0
04/16/2014,17:00,125.43,125.43,125.43,125.43,0,0
04/17/2014,17:00,127.93,127.93,127.93,127.93,0,0
04/21/2014,17:00,119.11,119.11,119.11,119.11,0,0
04/22/2014,17:00,126.51,126.51,126.51,126.51,0,0
04/23/2014,17:00,126.11,126.11,126.11,126.11,0,0
04/25/2014,17:00,121.95,121.95,121.95,121.95,0,0
04/28/2014,17:00,123.69,123.69,123.69,123.69,0,0
04/29/2014,17:00,123.44,123.44,123.44,123.44,0,0
05/02/2014,17:00,124.13,124.13,124.13,124.13,0,0
05/05/2014,17:00,123.56,123.56,123.56,123.56,0,0
05/06/2014,17:00,121.18,121.18,121.18,121.18,0,0
05/07/2014,17:00,123.27,123.27,123.27,123.27,0,0
05/08/2014,17:00,123.93,123.93,123.93,123.93,0,0
05/09/2014,17:00,125.60,125.60,125.60,125.60,0,0
05/12/2014,17:00,125.28,125.28,125.28,125.28,0,0
05/13/2014,17:00,124.30,124.30,124.30,124.30,0,0
05/14/2014,17:00,122.75,122.75,122.75,122.75,0,0
05/15/2014,17:00,123.60,123.60,123.60,123.60,0,0
05/16/2014,17:00,127.23,127.23,127.23,127.23,0,0
05/19/2014,17:00,128.18,128.18,128.18,128.18,0,0
05/20/2014,17:00,127.47,127.47,127.47,127.47,0,0
05/21/2014,17:00,123.89,123.89,123.89,123.89,0,0
05/22/2014,17:00,123.68,123.68,123.68,123.68,0,0
05/23/2014,17:00,125.13,125.13,125.13,125.13,0,0
05/27/2014,17:00,123.64,123.64,123.64,123.64,0,0
05/28/2014,17:00,124.18,124.18,124.18,124.18,0,0
05/29/2014,17:00,125.81,125.81,125.81,125.81,0,0
05/30/2014,17:00,124.36,124.36,124.23,124.23,0,0
06/02/2014,17:00,123.33,123.33,123.33,123.33,0,0
06/03/2014,17:00,121.79,121.79,121.79,121.79,0,0
06/04/2014,17:00,121.48,121.48,121.48,121.48,0,0
06/05/2014,17:00,122.21,122.21,122.21,122.21,0,0
06/06/2014,17:00,122.88,122.88,122.88,122.88,0,0
06/09/2014,17:00,124.67,124.67,124.67,124.67,0,0
06/10/2014,17:00,125.38,125.38,125.38,125.38,0,0
06/11/2014,17:00,126.71,126.71,126.71,126.71,0,0
06/12/2014,17:00,127.82,127.82,127.82,127.82,0,0
06/13/2014,17:00,127.78,127.78,127.78,127.78,0,0
06/16/2014,17:00,127.67,127.67,127.67,127.67,0,0
06/17/2014,17:00,130.18,130.18,130.18,130.18,0,0
06/18/2014,17:00,129.53,129.53,129.53,129.53,0,0
06/19/2014,17:00,138.61,138.61,138.61,138.61,0,0
06/20/2014,17:00,143.26,143.26,143.26,143.26,0,0
06/23/2014,17:00,139.41,139.41,139.41,139.41,0,0
06/24/2014,17:00,134.65,134.65,134.65,134.65,0,0
06/25/2014,17:00,131.82,131.82,131.82,131.82,0,0
06/26/2014,17:00,132.81,132.81,132.81,132.81,0,0
06/27/2014,17:00,135.36,135.36,135.36,135.36,0,0
06/30/2014,17:00,139.35,139.35,139.35,139.35,0,0
07/01/2014,17:00,139.36,139.36,139.36,139.36,0,0
07/02/2014,17:00,140.37,140.37,140.37,140.37,0,0
07/07/2014,17:00,137.76,137.76,137.76,137.76,0,0
07/08/2014,17:00,134.20,134.20,134.20,134.20,0,0
07/09/2014,17:00,135.80,135.80,135.80,135.80,0,0
07/10/2014,17:00,134.43,134.43,134.43,134.43,0,0
07/11/2014,17:00,138.74,138.74,138.74,138.74,0,0
07/14/2014,17:00,139.94,139.94,139.94,139.94,0,0
07/15/2014,17:00,136.92,136.92,136.92,136.92,0,0
07/16/2014,17:00,134.86,134.86,134.86,134.86,0,0
07/17/2014,17:00,131.65,131.65,131.65,131.65,0,0
07/18/2014,17:00,141.19,141.19,141.19,141.19,0,0
07/21/2014,17:00,138.75,138.75,138.75,138.75,0,0
07/22/2014,17:00,136.37,136.37,136.37,136.37,0,0
07/23/2014,17:00,132.55,132.55,132.55,132.55,0,0
07/24/2014,17:00,133.80,133.80,133.80,133.80,0,0
07/25/2014,17:00,135.26,135.26,135.26,135.26,0,0
07/28/2014,17:00,135.02,135.02,135.02,135.02,0,0
07/29/2014,17:00,132.35,132.35,132.35,132.35,0,0
07/30/2014,17:00,130.54,130.54,130.54,130.54,0,0
07/31/2014,17:00,128.71,128.71,128.71,128.71,0,0
08/01/2014,17:00,128.93,128.93,128.93,128.93,0,0
08/04/2014,17:00,126.86,126.86,126.86,126.86,0,0
08/05/2014,17:00,124.62,124.62,124.62,124.62,0,0
08/06/2014,17:00,124.41,124.41,124.41,124.41,0,0
08/07/2014,17:00,124.68,124.68,124.68,124.68,0,0
08/08/2014,17:00,120.36,120.36,120.36,120.36,0,0
08/11/2014,17:00,124.24,124.24,124.24,124.24,0,0
08/12/2014,17:00,123.69,123.69,123.69,123.69,0,0
08/13/2014,17:00,126.93,126.93,126.93,126.93,0,0
08/14/2014,17:00,132.46,132.46,132.46,132.46,0,0
08/15/2014,17:00,135.43,135.43,135.43,135.43,0,0
08/18/2014,17:00,138.46,138.46,138.46,138.46,0,0
08/19/2014,17:00,138.69,138.69,138.69,138.69,0,0
08/20/2014,17:00,135.46,135.46,135.46,135.46,0,0
08/21/2014,17:00,135.75,135.75,135.75,135.75,0,0
08/22/2014,17:00,135.10,135.10,135.10,135.10,0,0
08/25/2014,17:00,135.42,135.42,135.42,135.42,0,0
08/26/2014,17:00,133.54,133.54,133.54,133.54,0,0
08/27/2014,17:00,135.41,135.41,135.41,135.41,0,0
08/28/2014,17:00,137.95,137.95,137.95,137.95,0,0
08/29/2014,17:00,127.01,127.01,127.01,127.01,0,0
09/02/2014,17:00,131.72,131.72,131.72,131.72,0,0
09/03/2014,17:00,131.55,131.55,131.55,131.55,0,0
09/04/2014,17:00,130.15,130.15,130.15,130.15,0,0
09/05/2014,17:00,137.49,137.49,137.49,137.49,0,0
09/08/2014,17:00,132.91,132.91,132.91,132.91,0,0
09/09/2014,17:00,136.88,136.88,136.88,136.88,0,0
09/10/2014,17:00,130.53,130.53,130.53,130.53,0,0
09/11/2014,17:00,132.72,132.72,132.72,132.72,0,0
09/12/2014,17:00,127.37,127.37,127.37,127.37,0,0
09/15/2014,17:00,127.09,127.09,127.09,127.09,0,0
09/16/2014,17:00,126.81,126.81,126.81,126.81,0,0
09/17/2014,17:00,138.13,138.13,138.13,138.13,0,0
09/18/2014,17:00,142.10,142.10,142.10,142.10,0,0
09/19/2014,17:00,146.08,146.08,146.08,146.08,0,0
09/22/2014,17:00,139.85,139.85,139.85,139.85,0,0
09/23/2014,17:00,132.46,132.46,132.46,132.46,0,0
09/24/2014,17:00,126.90,126.90,126.90,126.90,0,0
09/25/2014,17:00,132.24,132.24,132.24,132.24,0,0
09/26/2014,17:00,130.49,130.49,130.49,130.49,0,0
09/29/2014,17:00,131.67,131.67,131.67,131.67,0,0
09/30/2014,17:00,127.73,127.73,127.73,127.73,0,0
10/01/2014,17:00,123.17,123.17,123.17,123.17,0,0
10/02/2014,17:00,125.35,125.35,125.35,125.35,0,0
10/03/2014,17:00,122.53,122.53,122.53,122.53,0,0
10/06/2014,17:00,126.96,126.96,126.96,126.96,0,0
10/07/2014,17:00,120.85,120.85,120.85,120.85,0,0
10/08/2014,17:00,128.08,128.08,128.08,128.08,0,0
10/09/2014,17:00,123.58,123.58,123.58,123.58,0,0
10/10/2014,17:00,130.82,130.82,130.82,130.82,0,0
10/13/2014,17:00,130.36,130.36,130.36,130.36,0,0
10/14/2014,17:00,127.78,127.78,127.78,127.78,0,0
10/15/2014,17:00,111.31,111.31,111.31,111.31,0,0
10/16/2014,17:00,127.97,127.97,127.97,127.97,0,0
10/17/2014,17:00,131.71,131.71,131.71,131.71,0,0
10/20/2014,17:00,120.62,120.62,120.62,120.62,0,0
10/21/2014,17:00,129.18,129.18,129.18,129.18,0,0
10/22/2014,17:00,127.04,127.04,127.04,127.04,0,0
10/23/2014,17:00,128.77,128.77,128.77,128.77,0,0
10/24/2014,17:00,125.57,125.57,125.57,125.57,0,0
10/27/2014,17:00,123.77,123.77,123.77,123.77,0,0
10/28/2014,17:00,127.56,127.56,127.56,127.56,0,0
10/29/2014,17:00,124.18,124.18,124.18,124.18,0,0
10/30/2014,17:00,121.02,121.02,121.02,121.02,0,0
10/31/2014,17:00,124.75,124.75,124.75,124.75,0,0
11/03/2014,17:00,124.64,124.64,124.64,124.64,0,0
11/04/2014,17:00,124.19,124.19,124.19,124.19,0,0
11/05/2014,17:00,125.66,125.66,125.66,125.66,0,0
11/06/2014,17:00,124.93,124.93,124.93,124.93,0,0
11/07/2014,17:00,127.08,127.08,127.08,127.08,0,0
11/10/2014,17:00,130.51,130.51,130.51,130.51,0,0
11/11/2014,17:00,127.11,127.11,127.11,127.11,0,0
11/12/2014,17:00,125.71,125.71,125.71,125.71,0,0
11/13/2014,17:00,128.96,128.96,128.96,128.96,0,0
11/14/2014,17:00,128.68,128.68,128.68,128.68,0,0
11/17/2014,17:00,123.69,123.69,123.69,123.69,0,0
11/18/2014,17:00,132.03,132.03,132.03,132.03,0,0
11/19/2014,17:00,124.66,124.66,124.66,124.66,0,0
11/20/2014,17:00,136.35,136.35,136.35,136.35,0,0
11/21/2014,17:00,138.46,138.46,138.46,138.46,0,0
11/24/2014,17:00,140.18,140.18,140.18,140.18,0,0
11/25/2014,17:00,126.27,126.27,126.27,126.27,0,0
11/26/2014,17:00,139.86,139.86,139.86,139.86,0,0
12/01/2014,17:00,127.95,127.95,127.95,127.95,0,0
12/02/2014,17:00,121.64,121.64,121.64,121.64,0,0
12/03/2014,17:00,134.44,134.44,134.44,134.44,0,0
12/04/2014,17:00,128.73,128.73,128.73,128.73,0,0
12/05/2014,17:00,131.41,131.41,131.41,131.41,0,0
12/08/2014,17:00,137.62,137.62,137.62,137.62,0,0
12/09/2014,17:00,136.69,136.69,136.69,136.69,0,0
12/10/2014,17:00,130.88,130.88,130.88,130.88,0,0
12/11/2014,17:00,130.73,130.73,130.73,130.73,0,0
12/12/2014,17:00,131.47,131.47,131.47,131.47,0,0
12/15/2014,17:00,135.12,135.12,135.12,135.12,0,0
12/16/2014,17:00,131.21,131.21,131.21,131.21,0,0
12/17/2014,17:00,125.48,125.48,125.48,125.48,0,0
12/18/2014,17:00,126.24,126.24,126.24,126.24,0,0
12/19/2014,17:00,138.63,138.63,138.63,138.63,0,0
12/22/2014,17:00,136.61,136.61,136.61,136.61,0,0
12/23/2014,17:00,136.93,136.93,136.93,136.93,0,0
12/26/2014,17:00,135.03,135.03,135.03,135.03,0,0
12/29/2014,17:00,127.60,127.60,127.60,127.60,0,0
12/30/2014,17:00,136.39,136.39,136.39,136.39,0,0
12/31/2014,17:00,133.84,133.84,133.84,133.84,0,0
01/02/2015,17:00,128.66,128.66,128.66,128.66,0,0
01/05/2015,17:00,127.79,127.79,127.79,127.79,0,0
01/06/2015,17:00,125.27,125.27,125.27,125.27,0,0
01/07/2015,17:00,123.56,123.56,123.56,123.56,0,0
01/08/2015,17:00,124.77,124.77,124.77,124.77,0,0
01/09/2015,17:00,121.69,121.69,121.69,121.69,0,0
01/12/2015,17:00,121.09,121.09,121.09,121.09,0,0
01/13/2015,17:00,122.20,122.20,122.20,122.20,0,0
01/14/2015,17:00,132.66,132.66,132.66,132.66,0,0
01/15/2015,17:00,120.77,120.77,120.77,120.77,0,0
01/16/2015,17:00,131.39,131.39,131.39,131.39,0,0
01/20/2015,17:00,123.63,123.63,123.63,123.63,0,0
01/21/2015,17:00,134.30,134.30,134.30,134.30,0,0
01/22/2015,17:00,139.13,139.13,139.13,139.13,0,0
01/23/2015,17:00,132.09,132.09,132.09,132.09,0,0
01/26/2015,17:00,135.02,135.02,135.02,135.02,0,0
01/27/2015,17:00,128.43,128.43,128.43,128.43,0,0
01/28/2015,17:00,123.76,123.76,123.76,123.76,0,0
01/29/2015,17:00,130.45,130.45,130.45,130.45,0,0
01/30/2015,17:00,125.36,125.36,125.36,125.36,0,0
02/02/2015,17:00,129.98,129.98,129.98,129.98,0,0
02/03/2015,17:00,129.78,129.78,129.78,129.78,0,0
02/04/2015,17:00,126.20,126.20,126.20,126.20,0,0
02/05/2015,17:00,127.54,127.54,127.54,127.54,0,0
02/06/2015,17:00,125.62,125.62,125.62,125.62,0,0
02/09/2015,17:00,129.85,129.85,129.85,129.85,0,0
02/10/2015,17:00,126.51,126.51,126.51,126.51,0,0
02/11/2015,17:00,128.39,128.39,128.39,128.39,0,0
02/12/2015,17:00,129.95,129.95,129.95,129.95,0,0
02/13/2015,17:00,126.04,126.04,126.04,126.04,0,0
02/17/2015,17:00,127.42,127.42,127.42,127.42,0,0
02/18/2015,17:00,135.00,135.00,135.00,135.00,0,0
02/19/2015,17:00,131.30,131.30,131.30,131.30,0,0
02/20/2015,17:00,125.24,125.24,125.24,125.24,0,0
02/23/2015,17:00,134.66,134.66,134.66,134.66,0,0
02/24/2015,17:00,136.26,136.26,136.26,136.26,0,0
02/25/2015,17:00,136.33,136.33,136.33,136.33,0,0
02/26/2015,17:00,126.20,126.20,126.20,126.20,0,0
02/27/2015,17:00,126.40,126.40,126.40,126.40,0,0
03/02/2015,17:00,126.01,126.01,126.01,126.01,0,0
03/03/2015,17:00,123.09,123.09,123.09,123.09,0,0
03/04/2015,17:00,127.89,127.89,127.89,127.89,0,0
03/05/2015,17:00,127.26,127.26,127.26,127.26,0,0
03/06/2015,17:00,124.65,124.65,124.65,124.65,0,0
03/09/2015,17:00,124.16,124.16,124.16,124.16,0,0
03/10/2015,17:00,123.53,123.53,123.53,123.53,0,0
03/11/2015,17:00,123.72,123.72,123.72,123.72,0,0
03/12/2015,17:00,121.53,121.53,121.53,121.53,0,0
03/13/2015,17:00,120.60,120.60,120.60,120.60,0,0
03/16/2015,17:00,122.83,122.83,122.83,122.83,0,0
03/17/2015,17:00,125.44,125.44,125.44,125.44,0,0
03/18/2015,17:00,128.51,128.51,128.51,128.51,0,0
03/19/2015,17:00,127.95,127.95,127.95,127.95,0,0
03/20/2015,17:00,131.09,131.09,131.09,131.09,0,0
03/23/2015,17:00,127.12,127.12,127.12,127.12,0,0
03/24/2015,17:00,126.82,126.82,126.82,126.82,0,0
03/25/2015,17:00,122.96,122.96,122.96,122.96,0,0
03/26/2015,17:00,122.86,122.86,122.86,122.86,0,0
03/27/2015,17:00,121.80,121.80,121.80,121.80,0,0
03/30/2015,17:00,122.69,122.69,122.69,122.69,0,0
03/31/2015,17:00,120.35,120.35,120.35,120.35,0,0
04/01/2015,17:00,120.76,120.76,120.76,120.76,0,0
04/02/2015,17:00,119.92,119.92,119.92,119.92,0,0
04/06/2015,17:00,120.05,120.05,120.05,120.05,0,0
04/07/2015,17:00,121.34,121.34,121.34,121.34,0,0
04/08/2015,17:00,124.24,124.24,124.24,124.24,0,0
04/09/2015,17:00,125.87,125.87,125.87,125.87,0,0
04/10/2015,17:00,127.22,127.22,127.22,127.22,0,0
04/13/2015,17:00,117.46,117.46,117.46,117.46,0,0
04/14/2015,17:00,123.64,123.64,123.64,123.64,0,0
04/15/2015,17:00,119.71,119.71,119.71,119.71,0,0
04/16/2015,17:00,120.37,120.37,120.37,120.37,0,0
04/17/2015,17:00,122.24,122.24,122.24,122.24,0,0
04/20/2015,17:00,124.16,124.16,124.16,124.16,0,0
04/21/2015,17:00,122.77,122.77,122.77,122.77,0,0
04/22/2015,17:00,124.07,124.07,124.07,124.07,0,0
04/23/2015,17:00,123.26,123.26,123.26,123.26,0,0
04/24/2015,17:00,119.95,119.95,119.95,119.95,0,0
04/27/2015,17:00,122.84,122.84,122.84,122.84,0,0
04/28/2015,17:00,124.02,124.02,124.02,124.02,0,0
04/29/2015,17:00,125.36,125.36,125.36,125.36,0,0
04/30/2015,17:00,125.36,125.36,125.36,125.36,0,0
05/01/2015,17:00,122.37,122.37,122.37,122.37,0,0
05/04/2015,17:00,121.68,121.68,121.68,121.68,0,0
05/05/2015,17:00,122.22,122.22,122.22,122.22,0,0
05/06/2015,17:00,119.74,119.74,119.74,119.74,0,0
05/07/2015,17:00,120.73,120.73,120.73,120.73,0,0
05/08/2015,17:00,122.93,122.93,122.93,122.93,0,0
05/11/2015,17:00,115.96,115.96,115.96,115.96,0,0
05/12/2015,17:00,123.92,123.92,123.92,123.92,0,0
05/13/2015,17:00,126.04,126.04,126.04,126.04,0,0
05/14/2015,17:00,127.63,127.63,127.63,127.63,0,0
05/15/2015,17:00,127.63,127.63,127.63,127.63,0,0
05/18/2015,17:00,126.91,126.91,126.91,126.91,0,0
05/19/2015,17:00,126.28,126.28,126.28,126.28,0,0
05/20/2015,17:00,125.01,125.01,125.01,125.01,0,0
05/21/2015,17:00,121.11,121.11,121.11,121.11,0,0
05/22/2015,17:00,124.86,124.86,124.86,124.86,0,0
05/26/2015,17:00,123.06,123.06,123.06,123.06,0,0
05/27/2015,17:00,123.60,123.60,123.60,123.60,0,0
05/28/2015,17:00,125.37,125.37,125.37,125.37,0,0
05/29/2015,17:00,122.50,122.50,122.50,122.50,0,0
06/01/2015,17:00,122.43,122.43,122.43,122.43,0,0
06/02/2015,17:00,121.17,121.17,121.17,121.17,0,0
06/03/2015,17:00,124.59,124.59,124.59,124.59,0,0
06/04/2015,17:00,121.98,121.98,121.98,121.98,0,0
06/05/2015,17:00,119.62,119.62,119.62,119.62,0,0
06/08/2015,17:00,118.33,118.33,118.33,118.33,0,0
06/09/2015,17:00,119.40,119.40,119.40,119.40,0,0
06/10/2015,17:00,120.83,120.83,120.83,120.83,0,0
06/11/2015,17:00,125.32,125.32,125.32,125.32,0,0
06/12/2015,17:00,119.26,119.26,119.26,119.26,0,0
06/15/2015,17:00,119.25,119.25,119.25,119.25,0,0
06/16/2015,17:00,120.23,120.23,120.23,120.23,0,0
06/17/2015,17:00,119.09,119.09,119.09,119.09,0,0
06/18/2015,17:00,120.17,120.17,120.17,120.17,0,0
06/19/2015,17:00,119.50,119.50,119.50,119.50,0,0
06/22/2015,17:00,120.52,120.52,120.52,120.52,0,0
06/23/2015,17:00,122.78,122.78,122.78,122.78,0,0
06/24/2015,17:00,119.52,119.52,119.52,119.52,0,0
06/25/2015,17:00,122.68,122.68,122.68,122.68,0,0
06/26/2015,17:00,123.07,123.07,123.07,123.07,0,0
06/29/2015,17:00,124.54,124.54,124.54,124.54,0,0
06/30/2015,17:00,123.88,123.88,123.88,123.88,0,0
07/01/2015,17:00,120.14,120.14,120.14,120.14,0,0
07/02/2015,17:00,121.52,121.52,121.52,121.52,0,0
07/06/2015,17:00,118.68,118.68,118.68,118.68,0,0
07/07/2015,17:00,117.37,117.37,117.37,117.37,0,0
07/08/2015,17:00,118.25,118.25,118.25,118.25,0,0
07/09/2015,17:00,120.34,120.34,120.34,120.34,0,0
07/10/2015,17:00,118.52,118.52,118.52,118.52,0,0
07/13/2015,17:00,121.57,121.57,121.57,121.57,0,0
07/14/2015,17:00,123.11,123.11,123.11,123.11,0,0
07/15/2015,17:00,123.06,123.06,123.06,123.06,0,0
07/16/2015,17:00,124.67,124.67,124.67,124.67,0,0
07/17/2015,17:00,127.91,127.91,127.91,127.91,0,0
07/20/2015,17:00,125.06,125.06,125.06,125.06,0,0
07/21/2015,17:00,124.90,124.90,124.90,124.90,0,0
07/22/2015,17:00,130.42,130.42,130.42,130.42,0,0
07/23/2015,17:00,123.18,123.18,123.18,123.18,0,0
07/24/2015,17:00,126.32,126.32,126.32,126.32,0,0
07/27/2015,17:00,126.67,126.67,126.67,126.67,0,0
07/28/2015,17:00,123.52,123.52,123.52,123.52,0,0
07/29/2015,17:00,121.03,121.03,121.03,121.03,0,0
07/30/2015,17:00,122.06,122.06,122.06,122.06,0,0
07/31/2015,17:00,124.20,124.20,124.20,124.20,0,0
08/03/2015,17:00,119.32,119.32,119.32,119.32,0,0
08/04/2015,17:00,119.79,119.79,119.79,119.79,0,0
08/05/2015,17:00,119.10,119.10,119.10,119.10,0,0
08/06/2015,17:00,126.09,126.09,126.09,126.09,0,0
08/07/2015,17:00,117.82,117.82,117.82,117.82,0,0
08/10/2015,17:00,121.54,121.54,121.54,121.54,0,0
08/11/2015,17:00,124.37,124.37,124.37,124.37,0,0
08/12/2015,17:00,119.97,119.97,119.97,119.97,0,0
08/13/2015,17:00,119.96,119.96,119.96,119.96,0,0
08/14/2015,17:00,119.37,119.37,119.37,119.37,0,0
08/17/2015,17:00,120.27,120.27,120.27,120.27,0,0
08/18/2015,17:00,124.34,124.34,124.34,124.34,0,0
08/19/2015,17:00,122.14,122.14,122.14,122.14,0,0
08/20/2015,17:00,118.76,118.76,118.76,118.76,0,0
08/24/2015,17:00,129.46,129.46,129.46,129.46,0,0
08/25/2015,17:00,126.78,126.78,126.78,126.78,0,0
08/26/2015,17:00,124.35,124.35,124.35,124.35,0,0
08/27/2015,17:00,126.31,126.31,126.31,126.31,0,0
08/28/2015,17:00,130.38,130.38,130.38,130.38,0,0
08/31/2015,17:00,129.36,129.36,129.36,129.36,0,0
09/01/2015,17:00,125.35,125.35,125.35,125.35,0,0
09/02/2015,17:00,125.35,125.35,125.35,125.35,0,0
09/03/2015,17:00,132.43,132.43,132.43,132.43,0,0
09/04/2015,17:00,142.19,142.19,142.19,142.19,0,0
09/08/2015,17:00,132.37,132.37,132.37,132.37,0,0
09/09/2015,17:00,137.03,137.03,137.03,137.03,0,0
09/10/2015,17:00,131.42,131.42,131.42,131.42,0,0
09/11/2015,17:00,118.18,118.18,118.18,118.18,0,0
09/14/2015,17:00,142.93,142.93,142.93,142.93,0,0
09/15/2015,17:00,136.00,136.00,136.00,136.00,0,0
09/16/2015,17:00,142.16,142.16,142.16,142.16,0,0
09/17/2015,17:00,137.49,137.49,137.49,137.49,0,0
09/18/2015,17:00,119.47,119.47,119.47,119.47,0,0
09/21/2015,17:00,135.45,135.45,135.45,135.45,0,0
09/22/2015,17:00,135.94,135.94,135.94,135.94,0,0
09/23/2015,17:00,136.71,136.71,136.71,136.71,0,0
09/24/2015,17:00,134.03,134.03,134.03,134.03,0,0
09/25/2015,17:00,135.16,135.16,135.16,135.16,0,0
09/28/2015,17:00,134.18,134.18,134.18,134.18,0,0
09/29/2015,17:00,136.71,136.71,136.71,136.71,0,0
09/30/2015,17:00,113.90,113.90,113.90,113.90,0,0
10/01/2015,17:00,124.81,124.81,124.81,124.81,0,0
10/02/2015,17:00,115.75,115.75,115.75,115.75,0,0
10/05/2015,17:00,132.83,132.83,132.83,132.83,0,0
10/06/2015,17:00,129.32,129.32,129.32,129.32,0,0
10/07/2015,17:00,132.39,132.39,132.39,132.39,0,0
10/08/2015,17:00,136.69,136.69,136.69,136.69,0,0
10/09/2015,17:00,134.66,134.66,134.66,134.66,0,0
10/12/2015,17:00,148.92,148.92,148.92,148.92,0,0
10/13/2015,17:00,133.81,133.81,133.81,133.81,0,0
10/14/2015,17:00,135.82,135.82,135.82,135.82,0,0
10/15/2015,17:00,151.22,151.22,151.22,151.22,0,0
10/16/2015,17:00,135.04,135.04,135.04,135.04,0,0
10/19/2015,17:00,139.92,139.92,139.92,139.92,0,0
10/20/2015,17:00,140.70,140.70,140.70,140.70,0,0
10/21/2015,17:00,133.07,133.07,133.07,133.07,0,0
10/22/2015,17:00,121.02,121.02,121.02,121.02,0,0
10/23/2015,17:00,135.62,135.62,135.62,135.62,0,0
10/26/2015,17:00,132.29,132.29,132.29,132.29,0,0
10/27/2015,17:00,132.17,132.17,132.17,132.17,0,0
10/28/2015,17:00,134.43,134.43,134.43,134.43,0,0
10/29/2015,17:00,134.64,134.64,134.64,134.64,0,0
