<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>, <AvgExp>, <AvgExp>, <%K>, <%D>, <ROC>, <ZeroLine>, <RSI>, <OverBot>, <OverSld>, <ACCUMULATION_DISTRIBUTION>, <MACD>, <MACDAvg>, <MACDDiff>, <ZeroLine>, <WILLIAMS_R>, <HIGH_PRICE_ACCELERATION>, <DISPARITY_5>, <DISPARITY_10>
6/19/2017,16:00:00,2433.50,2451.50,2432.75,2447.50,1203200,2433.68,2400.02,78.29,81.24,2.25,0.00,68.04,70.00,30.00,0.91,13.02,13.21,-0.19,0.00,10.88,0.00,100.42,100.55
6/20/2017,16:00:00,2447.75,2451.00,2434.00,2436.50,1320165,2434.19,2401.45,78.47,79.71,1.63,0.00,59.98,70.00,30.00,0.21,12.43,13.05,-0.62,0.00,40.82,-0.02,99.98,100.07
6/21/2017,16:00:00,2435.75,2440.00,2428.00,2432.50,1358335,2433.88,2402.67,72.56,77.62,1.21,0.00,57.32,70.00,30.00,0.29,11.50,12.74,-1.24,0.00,51.70,-0.48,99.83,99.91
6/22/2017,16:00:00,2431.75,2439.00,2428.00,2431.75,1048088,2433.49,2403.81,57.51,74.21,0.76,0.00,56.81,70.00,30.00,0.59,10.59,12.31,-1.72,0.00,56.03,-0.52,99.80,99.89
6/23/2017,16:00:00,2431.25,2438.75,2428.25,2432.00,1185660,2433.22,2404.91,49.13,70.68,0.71,0.00,56.95,70.00,30.00,0.67,9.77,11.80,-2.03,0.00,55.32,-0.53,99.83,99.89
6/26/2017,16:00:00,2432.00,2447.50,2430.00,2435.75,1253610,2433.68,2406.12,50.11,67.72,0.89,0.00,59.05,70.00,30.00,0.89,9.31,11.30,-1.99,0.00,44.68,-0.17,100.08,100.01
6/27/2017,16:00:00,2435.75,2437.25,2416.50,2417.75,1625258,2430.79,2406.58,37.41,63.49,0.26,0.00,47.16,70.00,30.00,0.07,7.42,10.53,-3.11,0.00,95.74,-0.59,99.50,99.35
6/28/2017,16:00:00,2417.00,2442.50,2413.75,2442.50,1536867,2432.92,2407.99,47.42,60.30,1.17,0.00,59.30,70.00,30.00,0.86,7.82,9.98,-2.17,0.00,23.84,-0.37,100.43,100.34
6/29/2017,16:00:00,2442.00,2445.00,2402.25,2421.50,2323092,2430.84,2408.52,41.21,56.90,-0.32,0.00,49.01,70.00,30.00,0.06,6.37,9.26,-2.89,0.00,60.91,-0.27,99.65,99.52
6/30/2017,16:00:00,2420.75,2429.75,2415.00,2421.50,1605036,2429.14,2409.03,49.36,53.69,-0.65,0.00,49.01,70.00,30.00,0.56,5.16,8.44,-3.28,0.00,60.51,-0.89,99.74,99.57
7/3/2017,16:00:00,2422.00,2436.50,2421.50,2423.75,749144,2428.16,2409.60,40.61,49.48,-0.47,0.00,50.09,70.00,30.00,1.00,4.34,7.62,-3.28,0.00,52.49,-0.62,99.93,99.76
7/4/2017,16:00:00,2423.75,2431.25,2421.25,2425.25,137484,2427.63,2410.22,43.15,46.21,-0.20,0.00,50.83,70.00,30.00,0.75,3.76,6.85,-3.09,0.00,49.17,-0.83,99.93,99.87
7/5/2017,16:00:00,2424.75,2432.25,2419.25,2428.50,1136021,2427.79,2410.93,47.88,45.14,-0.13,0.00,52.49,70.00,30.00,0.54,3.53,6.19,-2.66,0.00,41.99,-0.79,100.18,100.02
7/6/2017,16:00:00,2428.00,2430.50,2405.25,2408.50,1588608,2424.28,2410.84,37.56,43.86,-1.06,0.00,42.92,70.00,30.00,0.08,1.71,5.29,-3.58,0.00,86.19,-0.86,99.46,99.29
7/7/2017,16:00:00,2409.25,2425.00,2407.50,2423.25,1246160,2424.09,2411.32,36.21,42.31,-0.31,0.00,50.14,70.00,30.00,0.94,1.44,4.52,-3.08,0.00,50.88,-1.08,100.06,99.94
7/10/2017,16:00:00,2423.00,2430.00,2419.25,2423.75,848512,2424.03,2411.81,33.11,41.83,-0.13,0.00,50.37,70.00,30.00,0.63,1.25,3.87,-2.61,0.00,49.71,-0.89,100.08,100.01
7/11/2017,16:00:00,2423.75,2427.75,2410.25,2425.00,1127086,2424.21,2412.33,45.55,41.63,-0.54,0.00,50.97,70.00,30.00,0.23,1.19,3.33,-2.14,0.00,46.78,-0.97,100.13,100.03
7/12/2017,16:00:00,2425.00,2443.75,2422.50,2440.75,1128970,2427.22,2413.44,59.43,43.65,0.26,0.00,57.95,70.00,30.00,0.88,2.39,3.14,-0.76,0.00,7.79,-0.32,100.68,100.68
7/13/2017,16:00:00,2441.25,2447.00,2439.00,2446.50,933190,2430.72,2414.74,77.72,46.80,0.61,0.00,60.18,70.00,30.00,0.78,3.75,3.26,0.49,0.00,1.20,-0.18,100.60,100.82
7/14/2017,16:00:00,2446.50,2461.25,2442.00,2457.50,1070021,2435.59,2416.42,92.31,52.55,0.94,0.00,64.09,70.00,30.00,0.77,5.66,3.74,1.92,0.00,6.70,0.00,100.77,101.12
7/17/2017,16:00:00,2457.00,2460.50,2454.00,2459.75,844281,2439.98,2418.12,96.17,58.44,0.50,0.00,64.86,70.00,30.00,0.46,7.27,4.45,2.82,0.00,2.68,-0.03,100.57,101.06
7/18/2017,16:00:00,2459.50,2461.00,2448.00,2460.25,1070241,2443.67,2419.77,96.47,63.84,0.97,0.00,65.03,70.00,30.00,0.10,8.49,5.26,3.23,0.00,1.79,-0.01,100.30,100.94
7/19/2017,16:00:00,2459.75,2472.00,2457.75,2471.25,939801,2448.68,2421.79,98.27,70.58,1.59,0.00,68.77,70.00,30.00,0.82,10.22,6.25,3.97,0.00,1.16,0.00,100.50,101.21
7/20/2017,16:00:00,2471.00,2476.25,2465.50,2472.75,1091938,2453.06,2423.79,97.37,77.38,1.69,0.00,69.25,70.00,30.00,0.47,11.58,7.32,4.27,0.00,5.30,0.00,100.34,101.01
7/21/2017,16:00:00,2472.50,2475.25,2462.75,2470.00,1079912,2456.14,2425.60,95.04,84.26,1.56,0.00,67.20,70.00,30.00,0.20,12.30,8.31,3.99,0.00,9.47,-0.04,100.13,100.70
7/24/2017,16:00:00,2469.75,2470.50,2463.50,2467.50,845067,2458.20,2427.24,91.31,89.34,1.30,0.00,65.31,70.00,30.00,0.07,12.52,9.15,3.37,0.00,16.28,-0.23,99.97,100.42
7/25/2017,16:00:00,2467.00,2478.75,2466.25,2475.50,1063906,2461.35,2429.13,91.53,92.91,2.39,0.00,68.38,70.00,30.00,0.90,13.19,9.96,3.23,0.00,8.18,0.00,100.17,100.54
7/26/2017,16:00:00,2475.25,2479.75,2471.50,2474.25,946863,2463.69,2430.90,92.01,94.50,1.30,0.00,67.38,70.00,30.00,0.52,13.46,10.66,2.80,0.00,14.57,0.00,100.09,100.35
7/27/2017,16:00:00,2474.50,2480.50,2457.00,2472.25,1639096,2465.25,2432.52,92.31,94.50,2.10,0.00,65.72,70.00,30.00,0.27,13.36,11.20,2.16,0.00,25.38,0.00,100.01,100.17
7/28/2017,16:00:00,2472.00,2472.00,2461.50,2470.75,1133679,2466.25,2434.02,89.21,93.72,2.03,0.00,64.43,70.00,30.00,-0.02,13.01,11.56,1.45,0.00,30.00,-0.35,99.95,100.05
7/31/2017,16:00:00,2470.50,2475.00,2465.25,2468.50,1182113,2466.66,2435.38,85.95,92.56,1.85,0.00,62.46,70.00,30.00,0.44,12.41,11.73,0.68,0.00,51.06,-0.23,99.85,99.93
8/1/2017,16:00:00,2468.00,2477.25,2466.25,2473.75,1035775,2467.95,2436.88,85.64,91.15,2.00,0.00,65.14,70.00,30.00,0.80,12.22,11.83,0.39,0.00,28.72,-0.13,100.07,100.08
8/2/2017,16:00:00,2474.00,2476.00,2463.25,2473.50,1282121,2468.96,2438.32,84.83,89.76,1.85,0.00,64.90,70.00,30.00,0.18,11.91,11.85,0.06,0.00,29.79,-0.19,100.07,100.07
8/3/2017,16:00:00,2473.25,2474.50,2466.00,2470.75,1070782,2469.28,2439.59,82.97,88.42,2.58,0.00,62.22,70.00,30.00,0.12,11.31,11.74,-0.43,0.00,41.49,-0.25,99.97,99.96
8/4/2017,16:00:00,2470.75,2477.75,2467.75,2471.50,1053286,2469.69,2440.84,77.11,86.84,1.99,0.00,62.67,70.00,30.00,0.70,10.77,11.55,-0.77,0.00,38.30,-0.11,100.00,99.99
8/7/2017,16:00:00,2472.25,2478.25,2472.00,2477.75,584826,2471.15,2442.29,79.23,85.47,2.23,0.00,66.30,70.00,30.00,1.08,10.73,11.38,-0.66,0.00,11.70,-0.09,100.17,100.20
8/8/2017,16:00:00,2477.50,2488.50,2467.50,2471.25,1355209,2471.17,2443.42,69.95,83.02,1.91,0.00,59.79,70.00,30.00,0.51,10.05,11.12,-1.07,0.00,54.76,0.00,99.93,99.95
8/9/2017,16:00:00,2470.00,2474.50,2459.00,2474.00,1538806,2471.68,2444.62,63.87,79.86,1.36,0.00,61.51,70.00,30.00,0.21,9.62,10.82,-1.19,0.00,49.15,-0.57,100.04,100.06
8/10/2017,16:00:00,2474.00,2474.25,2432.75,2434.00,2290727,2464.83,2444.21,27.37,72.99,-0.51,0.00,36.80,70.00,30.00,0.01,5.99,9.85,-3.86,0.00,97.76,-0.58,98.71,98.60
8/11/2017,16:00:00,2434.50,2446.50,2430.25,2440.75,1637311,2460.45,2444.07,19.76,65.64,-0.68,0.00,41.10,70.00,30.00,0.77,3.61,8.60,-4.99,0.00,81.97,-1.71,99.24,98.99
8/14/2017,16:00:00,2441.50,2466.50,2441.50,2465.00,1449724,2461.28,2444.89,27.00,59.12,0.21,0.00,53.37,70.00,30.00,1.03,3.65,7.61,-3.97,0.00,40.34,-0.89,100.33,99.99
8/15/2017,16:00:00,2464.50,2473.25,2460.00,2464.75,1047251,2461.91,2445.67,45.64,54.77,0.18,0.00,53.25,70.00,30.00,0.62,3.61,6.81,-3.20,0.00,40.77,-0.62,100.37,100.02
8/16/2017,16:00:00,2464.50,2474.00,2461.50,2466.50,1123612,2462.75,2446.49,60.37,52.25,-0.19,0.00,54.05,70.00,30.00,0.74,3.68,6.18,-2.51,0.00,37.77,-0.59,100.50,100.12
8/17/2017,16:00:00,2466.75,2468.50,2423.75,2427.25,2200022,2456.29,2445.73,40.97,48.24,-1.84,0.00,38.25,70.00,30.00,0.04,0.56,5.06,-4.50,0.00,94.59,-0.81,98.96,98.70
8/18/2017,16:00:00,2426.75,2439.50,2419.50,2425.00,2168559,2450.60,2444.92,23.57,42.05,-1.82,0.00,37.57,70.00,30.00,0.61,-2.07,3.63,-5.70,0.00,92.03,-1.98,98.99,98.79
8/21/2017,16:00:00,2428.75,2431.50,2415.75,2428.75,1311013,2446.63,2444.29,10.65,35.47,-1.57,0.00,39.50,70.00,30.00,0.41,-3.81,2.15,-5.95,0.00,77.87,-2.31,99.44,99.14
8/22/2017,16:00:00,2428.00,2454.25,2427.50,2453.75,1340738,2447.92,2444.66,26.34,31.30,-0.88,0.00,50.46,70.00,30.00,0.95,-3.13,1.09,-4.22,0.00,35.04,-1.38,100.55,100.24
8/23/2017,16:00:00,2453.00,2454.75,2438.75,2440.00,1226175,2446.48,2444.47,34.48,32.09,-1.38,0.00,45.57,70.00,30.00,0.06,-3.66,0.14,-3.80,0.00,58.37,-1.36,100.21,99.81
8/24/2017,16:00:00,2440.25,2449.00,2434.50,2442.75,1384183,2445.80,2444.41,40.89,34.43,-1.19,0.00,46.68,70.00,30.00,0.62,-3.82,-0.65,-3.17,0.00,53.65,-1.59,100.19,99.89
8/25/2017,16:00:00,2442.50,2453.50,2437.50,2442.25,1169774,2445.16,2444.32,35.62,35.39,-1.15,0.00,46.50,70.00,30.00,0.67,-3.93,-1.31,-2.63,0.00,54.51,-1.42,100.03,99.86
8/28/2017,16:00:00,2442.00,2449.25,2436.25,2444.25,913425,2444.99,2444.32,37.57,34.50,-0.98,0.00,47.40,70.00,30.00,0.54,-3.82,-1.81,-2.01,0.00,51.07,-1.59,99.99,100.03
8/29/2017,16:00:00,2434.00,2448.50,2421.00,2446.75,1589985,2445.31,2444.41,42.11,32.47,-1.09,0.00,48.57,70.00,30.00,0.15,-3.49,-2.15,-1.34,0.00,41.23,-1.61,100.15,100.21
8/30/2017,16:00:00,2446.50,2459.75,2442.75,2455.50,1265290,2447.16,2444.85,52.24,33.72,-0.73,0.00,52.55,70.00,30.00,0.76,-2.49,-2.22,-0.28,0.00,9.66,-1.16,100.38,100.61
8/31/2017,16:00:00,2455.25,2474.25,2454.75,2470.50,1665658,2451.41,2445.85,71.41,39.03,-0.01,0.00,58.48,70.00,30.00,0.96,-0.49,-1.87,1.38,0.00,6.41,-0.58,100.76,101.05
9/1/2017,16:00:00,2470.25,2479.75,2470.00,2473.75,1011563,2455.47,2446.95,84.25,47.21,0.09,0.00,59.65,70.00,30.00,0.95,1.35,-1.23,2.58,0.00,10.21,-0.35,100.63,100.98
9/4/2017,16:00:00,2461.25,2469.00,2460.25,2468.00,209017,2457.75,2447.77,88.47,54.12,-0.39,0.00,56.60,70.00,30.00,-0.54,2.31,-0.52,2.83,0.00,20.00,-0.79,100.21,100.58
9/5/2017,16:00:00,2466.50,2471.25,2445.50,2460.00,1845365,2458.16,2448.25,80.47,59.23,-0.46,0.00,52.57,70.00,30.00,0.13,2.40,0.07,2.34,0.00,33.62,-0.34,99.77,100.23
9/6/2017,16:00:00,2460.25,2469.00,2456.50,2464.25,1389666,2459.27,2448.88,75.52,63.07,-0.39,0.00,54.42,70.00,30.00,0.72,2.79,0.61,2.18,0.00,26.38,-0.43,99.88,100.30
9/7/2017,16:00:00,2464.00,2468.75,2457.50,2466.00,1055622,2460.49,2449.55,74.48,67.39,1.31,0.00,55.20,70.00,30.00,0.40,3.20,1.13,2.07,0.00,23.40,-0.44,99.98,100.28
9/8/2017,16:00:00,2466.50,2467.50,2456.75,2462.50,558769,2460.86,2450.06,75.78,71.64,0.89,0.00,53.24,70.00,30.00,0.14,3.20,1.54,1.66,0.00,29.36,-0.50,99.93,100.05
9/11/2017,16:00:00,2467.75,2487.25,2466.75,2486.50,971562,2465.52,2451.49,83.66,76.25,0.87,0.00,62.95,70.00,30.00,1.21,5.08,2.25,2.83,0.00,1.69,0.00,100.76,100.86
9/12/2017,16:00:00,2486.50,2495.00,2485.25,2494.75,990970,2470.83,2453.19,91.06,80.57,1.22,0.00,65.59,70.00,30.00,0.87,7.16,3.23,3.92,0.00,0.51,0.00,100.81,100.99
9/13/2017,16:00:00,2495.25,2495.50,2489.00,2495.00,961264,2475.23,2454.83,99.30,83.67,1.16,0.00,65.67,70.00,30.00,0.12,8.72,4.33,4.39,0.00,1.00,0.00,100.57,100.84
9/14/2017,16:00:00,2494.50,2496.25,2487.50,2494.00,1114574,2478.64,2456.36,98.66,85.27,2.75,0.00,65.02,70.00,30.00,0.14,9.76,5.42,4.35,0.00,4.43,0.00,100.30,100.71
9/15/2017,16:00:00,2493.75,2500.00,2487.00,2500.00,1294965,2482.52,2458.07,98.80,86.41,3.09,0.00,67.13,70.00,30.00,0.46,10.95,6.52,4.43,0.00,0.00,0.00,100.24,100.84
9/18/2017,16:00:00,2499.00,2506.00,2497.75,2503.00,1076345,2486.25,2459.83,97.81,88.34,3.06,0.00,68.16,70.00,30.00,0.73,12.00,7.62,4.38,0.00,6.06,0.00,100.23,100.82
9/19/2017,16:00:00,2502.75,2506.00,2501.00,2503.50,951607,2489.38,2461.55,97.58,90.79,2.03,0.00,68.34,70.00,30.00,0.60,12.72,8.64,4.08,0.00,5.08,0.00,100.18,100.67
9/20/2017,16:00:00,2503.75,2507.25,2494.00,2504.75,1209996,2492.18,2463.24,96.19,93.20,2.65,0.00,68.81,70.00,30.00,0.28,13.24,9.56,3.68,0.00,4.95,0.00,100.15,100.55
9/21/2017,16:00:00,2504.50,2506.25,2496.50,2500.75,1110508,2493.74,2464.71,93.84,95.21,2.37,0.00,65.46,70.00,30.00,0.15,13.17,10.28,2.89,0.00,16.05,-0.04,99.93,100.25
9/22/2017,16:00:00,2500.75,2501.00,2492.00,2499.75,1007582,2494.83,2466.09,91.09,96.04,2.35,0.00,64.61,70.00,30.00,0.03,12.90,10.80,2.09,0.00,34.09,-0.25,99.90,100.06
9/25/2017,16:00:00,2499.00,2504.50,2485.00,2498.00,1522885,2495.41,2467.34,87.45,95.64,2.20,0.00,63.07,70.00,30.00,0.24,12.39,11.12,1.27,0.00,41.57,-0.11,99.87,99.95
9/26/2017,16:00:00,2498.00,2501.25,2492.25,2495.25,1136243,2495.38,2468.43,83.50,93.88,1.98,0.00,60.63,70.00,30.00,0.36,11.63,11.22,0.41,0.00,53.93,-0.25,99.82,99.83
9/27/2017,16:00:00,2495.00,2509.25,2493.00,2503.75,1559159,2496.90,2469.82,83.79,92.23,1.96,0.00,65.12,70.00,30.00,0.86,11.59,11.30,0.29,0.00,22.68,0.00,100.17,100.14
9/28/2017,16:00:00,2503.25,2508.25,2499.00,2507.50,1094412,2498.83,2471.30,87.64,90.99,1.50,0.00,66.92,70.00,30.00,0.49,11.72,11.38,0.34,0.00,7.22,-0.04,100.27,100.23
9/29/2017,16:00:00,2507.75,2517.75,2504.75,2517.75,1320914,2502.27,2473.12,95.35,90.72,1.78,0.00,71.27,70.00,30.00,0.79,12.50,11.60,0.90,0.00,0.00,0.00,100.53,100.57
10/2/2017,16:00:00,2518.00,2528.00,2517.00,2527.75,1109886,2506.90,2475.26,98.63,90.83,2.42,0.00,74.76,70.00,30.00,0.93,13.77,12.04,1.74,0.00,0.58,0.00,100.69,100.87
10/3/2017,16:00:00,2527.25,2533.50,2525.50,2533.00,834698,2511.65,2477.52,99.47,91.20,2.97,0.00,76.38,70.00,30.00,0.72,15.03,12.64,2.39,0.00,1.03,0.00,100.60,100.96
10/4/2017,16:00:00,2533.00,2538.00,2529.00,2535.75,940678,2516.03,2479.81,97.92,91.65,2.90,0.00,77.21,70.00,30.00,0.56,16.07,13.32,2.74,0.00,4.25,0.00,100.45,100.95
10/5/2017,16:00:00,2535.25,2550.75,2534.50,2549.00,1082577,2522.02,2482.52,97.31,92.34,3.37,0.00,80.71,70.00,30.00,0.92,17.75,14.21,3.54,0.00,2.66,0.00,100.65,101.28
10/6/2017,16:00:00,2548.75,2549.75,2541.50,2544.75,1130073,2526.16,2484.96,94.58,93.13,3.34,0.00,76.64,70.00,30.00,0.09,18.53,15.07,3.45,0.00,10.26,-0.04,100.26,100.93
10/9/2017,16:00:00,2543.25,2550.50,2539.25,2543.25,717007,2529.26,2487.25,92.27,94.11,2.28,0.00,75.20,70.00,30.00,0.51,18.81,15.82,2.99,0.00,12.99,-0.01,100.08,100.69
10/10/2017,16:00:00,2543.25,2553.25,2542.75,2549.25,1135159,2532.90,2489.68,91.24,94.94,2.18,0.00,77.06,70.00,30.00,0.95,19.29,16.51,2.78,0.00,7.37,0.00,100.19,100.71
10/11/2017,16:00:00,2548.75,2553.50,2544.25,2552.50,802168,2536.46,2492.14,93.83,95.62,2.30,0.00,78.02,70.00,30.00,0.46,19.71,17.15,2.55,0.00,2.05,0.00,100.19,100.65
10/12/2017,16:00:00,2552.25,2553.25,2546.25,2548.75,922164,2538.70,2494.36,95.25,95.61,2.20,0.00,74.16,70.00,30.00,0.11,19.51,17.62,1.89,0.00,13.01,-0.01,100.04,100.34
10/13/2017,16:00:00,2548.00,2555.50,2547.00,2552.50,901297,2541.21,2496.64,95.78,95.29,2.10,0.00,75.47,70.00,30.00,0.79,19.43,17.98,1.45,0.00,10.00,0.00,100.13,100.35
10/16/2017,16:00:00,2552.25,2557.75,2550.75,2555.50,777294,2543.80,2498.95,95.11,94.81,2.10,0.00,76.49,70.00,30.00,0.75,19.39,18.27,1.12,0.00,7.83,0.00,100.15,100.36
10/17/2017,16:00:00,2555.50,2557.75,2552.25,2556.50,721817,2546.11,2501.21,96.76,94.68,2.12,0.00,76.84,70.00,30.00,0.41,19.21,18.46,0.76,0.00,5.38,0.00,100.13,100.30
10/18/2017,16:00:00,2556.50,2562.25,2556.25,2560.00,736265,2548.64,2503.51,97.03,94.65,2.21,0.00,78.06,70.00,30.00,0.96,19.14,18.59,0.55,0.00,9.78,0.00,100.21,100.34
10/19/2017,16:00:00,2560.00,2561.50,2542.50,2561.00,1342084,2550.89,2505.77,97.44,94.97,2.41,0.00,78.41,70.00,30.00,0.08,18.94,18.66,0.28,0.00,5.43,-0.03,100.15,100.34
10/20/2017,16:00:00,2561.00,2574.50,2559.50,2573.50,1231793,2555.00,2508.42,97.48,95.55,2.95,0.00,82.23,70.00,30.00,0.90,19.57,18.84,0.72,0.00,3.13,0.00,100.48,100.71
10/23/2017,16:00:00,2572.75,2577.25,2561.50,2563.25,1211244,2556.50,2510.57,90.25,95.44,2.61,0.00,71.12,70.00,30.00,0.24,19.02,18.88,0.14,0.00,40.29,0.00,100.02,100.23
10/24/2017,16:00:00,2562.50,2570.25,2562.25,2565.00,1027684,2558.04,2512.71,82.70,94.20,2.80,0.00,71.82,70.00,30.00,0.88,18.51,18.80,-0.30,0.00,35.25,-0.28,100.02,100.24
10/25/2017,16:00:00,2564.75,2566.25,2541.50,2559.50,2079210,2558.31,2514.54,69.18,91.30,2.23,0.00,66.38,70.00,30.00,0.05,17.46,18.53,-1.07,0.00,49.65,-0.44,99.81,100.00
10/26/2017,16:00:00,2559.50,2565.00,2555.50,2562.25,1349815,2559.03,2516.41,65.12,87.90,2.18,0.00,67.70,70.00,30.00,0.58,16.66,18.16,-1.50,0.00,41.96,-0.49,99.90,100.05
10/27/2017,16:00:00,2561.50,2580.75,2557.50,2577.25,1537355,2562.34,2518.80,70.35,85.14,2.36,0.00,73.74,70.00,30.00,0.80,17.04,17.94,-0.90,0.00,8.92,0.00,100.46,100.54
10/30/2017,16:00:00,2575.50,2578.25,2565.50,2568.50,1181668,2563.46,2520.75,74.11,82.63,1.61,0.00,65.98,70.00,30.00,0.08,16.44,17.64,-1.19,0.00,31.21,-0.10,100.08,100.15
10/31/2017,16:00:00,2568.00,2575.50,2566.75,2572.75,1019289,2565.15,2522.79,80.21,80.76,1.57,0.00,67.76,70.00,30.00,0.80,16.13,17.34,-1.21,0.00,20.38,-0.21,100.18,100.25
11/1/2017,16:00:00,2572.75,2585.50,2571.00,2572.75,1266675,2566.53,2524.75,73.06,78.05,1.46,0.00,67.76,70.00,30.00,0.88,15.70,17.01,-1.31,0.00,28.98,0.00,100.08,100.20
11/2/2017,16:00:00,2571.50,2578.50,2562.25,2577.50,1253851,2568.52,2526.82,77.41,75.82,1.12,0.00,69.80,70.00,30.00,0.35,15.56,16.72,-1.16,0.00,18.18,-0.27,100.15,100.32
11/3/2017,16:00:00,2577.50,2585.50,2573.50,2581.25,971395,2570.84,2528.95,81.06,74.80,1.43,0.00,71.34,70.00,30.00,0.67,15.58,16.49,-0.91,0.00,9.66,0.00,100.26,100.44
11/6/2017,16:00:00,2580.00,2590.00,2575.50,2588.50,824509,2574.05,2531.29,89.93,75.60,1.78,0.00,74.10,70.00,30.00,0.60,15.99,16.39,-0.40,0.00,3.09,0.00,100.39,100.62
11/7/2017,16:00:00,2587.75,2593.50,2580.75,2586.00,1141894,2576.22,2533.43,90.83,78.01,1.44,0.00,71.54,70.00,30.00,0.39,15.93,16.30,-0.37,0.00,19.74,0.00,100.19,100.44
11/8/2017,16:00:00,2584.00,2592.50,2579.75,2590.50,1031676,2578.82,2535.67,92.13,81.01,1.49,0.00,73.33,70.00,30.00,0.51,16.06,16.25,-0.19,0.00,8.33,-0.04,100.22,100.50
11/9/2017,16:00:00,2591.25,2594.50,2563.25,2583.25,2197220,2579.62,2537.54,86.15,82.76,1.35,0.00,66.14,70.00,30.00,0.13,15.40,16.08,-0.68,0.00,34.88,0.00,99.90,100.13
11/10/2017,16:00:00,2582.00,2585.75,2571.50,2579.00,1176809,2579.51,2539.16,81.17,83.55,1.04,0.00,62.28,70.00,30.00,0.18,14.37,15.74,-1.37,0.00,48.06,-0.34,99.75,99.96
11/13/2017,16:00:00,2580.25,2585.50,2570.25,2581.00,1038232,2579.78,2540.80,74.69,82.94,1.00,0.00,63.37,70.00,30.00,0.43,13.56,15.30,-1.74,0.00,41.86,-0.35,99.89,99.99
11/14/2017,16:00:00,2580.25,2582.25,2564.25,2577.50,1564502,2579.37,2542.24,71.07,82.71,0.82,0.00,60.11,70.00,30.00,0.07,12.49,14.74,-2.25,0.00,52.71,-0.48,99.82,99.84
11/15/2017,16:00:00,2576.75,2577.00,2555.50,2564.25,1891335,2576.62,2543.10,58.10,80.57,0.17,0.00,49.72,70.00,30.00,-0.02,10.45,13.88,-3.43,0.00,77.56,-0.68,99.51,99.36
11/16/2017,16:00:00,2564.25,2589.50,2562.25,2585.00,1494349,2578.14,2544.75,56.68,77.86,0.94,0.00,61.07,70.00,30.00,0.93,10.39,13.19,-2.79,0.00,24.36,-0.20,100.30,100.13
11/17/2017,16:00:00,2584.25,2586.00,2574.75,2575.75,1163299,2577.71,2545.96,50.00,73.42,0.09,0.00,55.10,70.00,30.00,0.09,9.49,12.45,-2.96,0.00,48.08,-0.33,99.96,99.79
11/20/2017,16:00:00,2576.00,2584.00,2567.75,2582.25,980167,2578.53,2547.39,65.38,70.60,0.74,0.00,58.19,70.00,30.00,0.51,9.19,11.80,-2.60,0.00,31.41,-0.41,100.21,100.07
11/21/2017,16:00:00,2582.00,2600.50,2579.25,2596.00,1113381,2581.71,2549.29,71.14,68.26,1.21,0.00,63.87,70.00,30.00,0.86,9.95,11.43,-1.48,0.00,10.00,0.00,100.59,100.56
11/22/2017,16:00:00,2595.75,2600.00,2592.75,2593.50,739995,2583.85,2551.03,81.59,67.76,1.33,0.00,62.21,70.00,30.00,0.55,10.23,11.19,-0.95,0.00,15.56,-0.02,100.27,100.46
11/23/2017,16:00:00,2593.25,2598.00,2589.50,2597.00,122798,2586.24,2552.83,88.89,68.62,1.36,0.00,63.63,70.00,30.00,0.53,10.62,11.07,-0.46,0.00,7.78,-0.10,100.31,100.54
11/24/2017,16:00:00,2596.00,2603.00,2594.25,2601.50,410136,2589.02,2554.74,91.27,70.46,0.94,0.00,65.43,70.00,30.00,0.69,11.16,11.09,0.07,0.00,3.16,0.00,100.29,100.62
11/27/2017,16:00:00,2601.00,2605.50,2596.50,2602.50,907150,2591.47,2556.61,94.39,73.05,1.32,0.00,65.83,70.00,30.00,0.44,11.53,11.18,0.35,0.00,6.00,0.00,100.17,100.58
11/28/2017,16:00:00,2602.25,2627.00,2597.50,2625.75,1514105,2597.70,2559.32,96.60,77.33,2.06,0.00,73.57,70.00,30.00,0.83,13.55,11.65,1.89,0.00,1.93,0.00,100.83,101.29
11/29/2017,16:00:00,2625.50,2634.25,2619.75,2625.50,1614055,2602.76,2561.92,93.51,81.42,2.05,0.00,73.38,70.00,30.00,0.59,14.95,12.31,2.64,0.00,13.16,0.00,100.58,101.04
11/30/2017,16:00:00,2625.00,2658.50,2621.75,2642.50,2254207,2609.98,2565.08,89.73,85.83,2.52,0.00,77.66,70.00,30.00,0.90,17.24,13.30,3.94,0.00,17.63,0.00,100.88,101.47
12/1/2017,16:00:00,2640.75,2650.75,2605.00,2642.75,2435199,2615.94,2568.12,85.78,88.10,2.38,0.00,77.71,70.00,30.00,0.18,18.86,14.41,4.45,0.00,19.87,-0.30,100.57,101.22
12/4/2017,16:00:00,2654.50,2665.25,2633.75,2636.75,1683535,2619.72,2570.81,80.92,89.19,1.86,0.00,72.93,70.00,30.00,0.71,19.43,15.41,4.01,0.00,37.62,0.00,100.08,100.78
12/5/2017,16:00:00,2636.00,2648.75,2627.25,2627.50,1219132,2621.14,2573.04,74.57,88.41,1.60,0.00,66.16,70.00,30.00,0.56,18.92,16.11,2.80,0.00,49.83,-0.64,99.72,100.30
